team_name,date,tmax,tmin,tdmean,tmean,heat_index
New York Mets,2016-03-02,12.6899995803833,4.630000114440918,0.3799999952316284,8.65999984741211,7.06
New York Yankees,2016-03-02,12.640000343322754,4.210000038146973,0.36000001430511475,8.425000190734863,6.82
Philadelphia Phillies,2016-03-02,17.010000228881836,5.03000020980835,3.049999952316284,11.020000219345093,9.7
Baltimore Orioles,2016-03-02,17.170000076293945,5.5,2.0399999618530273,11.335000038146973,9.91
Boston Red Sox,2016-03-02,11.489999771118164,1.399999976158142,-4.760000228881836,6.444999873638153,4.32
Minnesota Twins,2016-03-03,0.07999999821186066,-9.510000228881836,-12.390000343322754,-4.715000115334988,-4.72
Seattle Mariners,2016-03-03,11.819999694824219,8.239999771118164,6.710000038146973,10.029999732971191,9.18
San Francisco Giants,2016-03-03,19.979999542236328,12.890000343322754,11.649999618530273,16.43499994277954,16.05
Oakland Athletics,2016-03-03,20.3799991607666,11.079999923706055,10.609999656677246,15.729999542236328,15.23
Los Angeles Dodgers,2016-03-03,23.399999618530273,11.050000190734863,10.609999656677246,17.22499990463257,16.71
San Diego Padres,2016-03-03,20.219999313354492,12.210000038146973,11.930000305175781,16.214999675750732,15.88
Los Angeles Angels of Anaheim,2016-03-03,22.719999313354492,11.369999885559082,10.960000038146973,17.044999599456787,16.57
Houston Astros,2016-03-03,21.459999084472656,12.40999984741211,11.569999694824219,16.934999465942383,16.53
Texas Rangers,2016-03-03,21.239999771118164,7.489999771118164,6.630000114440918,14.364999771118164,13.42
Arizona Diamondbacks,2016-03-03,30.93000030517578,14.430000305175781,-1.8300000429153442,22.68000030517578,21.51
Colorado Rockies,2016-03-03,15.880000114440918,-1.340000033378601,-8.319999694824219,7.2700000405311584,4.9
Kansas City Royals,2016-03-03,16.280000686645508,-2.6700000762939453,-2.9100000858306885,6.805000305175781,4.86
St. Louis Cardinals,2016-03-03,5.960000038146973,-3.319999933242798,-4.130000114440918,1.3200000524520874,1.32
Milwaukee Brewers,2016-03-03,-0.9599999785423279,-12.399999618530273,-15.5600004196167,-6.679999798536301,-6.68
Chicago White Sox,2016-03-03,0.6100000143051147,-8.180000305175781,-10.979999542236328,-3.7850001454353333,-3.78
Chicago Cubs,2016-03-03,0.6000000238418579,-8.470000267028809,-10.710000038146973,-3.9350001215934753,-3.93
Cleveland Indians,2016-03-03,-1.9600000381469727,-5.46999979019165,-9.430000305175781,-3.7149999141693115,-3.72
Pittsburgh Pirates,2016-03-03,0.33000001311302185,-6.429999828338623,-9.9399995803833,-3.0499999076128006,-3.05
Detroit Tigers,2016-03-03,-2.130000114440918,-7.730000019073486,-11.800000190734863,-4.930000066757202,-4.93
Cincinnati Reds,2016-03-03,3.2100000381469727,-3.3399999141693115,-7.679999828338623,-0.06499993801116943,-0.07
Tampa Bay Rays,2016-03-03,23.610000610351563,14.729999542236328,12.5,19.170000076293945,18.85
Miami Marlins,2016-03-03,27.389999389648438,18.25,16.1299991607666,22.81999969482422,22.89
Atlanta Braves,2016-03-03,10.850000381469727,1.940000057220459,-1.899999976158142,6.395000219345093,4.55
Washington Nationals,2016-03-03,6.110000133514404,-2.5299999713897705,-9.359999656677246,1.790000081062317,1.79
New York Mets,2016-03-03,8.140000343322754,-3,-10.949999809265137,2.570000171661377,2.57
New York Yankees,2016-03-03,8.220000267028809,-3.109999895095825,-11.300000190734863,2.5550001859664917,2.56
Philadelphia Phillies,2016-03-03,11.029999732971191,-0.7900000214576721,-10.859999656677246,5.11999985575676,2.49
Baltimore Orioles,2016-03-03,5.300000190734863,-2.759999990463257,-10.390000343322754,1.2700001001358032,1.27
Boston Red Sox,2016-03-03,10.720000267028809,-6.659999847412109,-7.849999904632568,2.0300002098083496,2.03
Minnesota Twins,2016-03-04,0.6000000238418579,-3.3299999237060547,-8,-1.3649999499320984,-1.37
Seattle Mariners,2016-03-04,14.0600004196167,5.769999980926514,6.400000095367432,9.915000200271606,9.03
San Francisco Giants,2016-03-04,17.549999237060547,14.3100004196167,12.920000076293945,15.929999828338623,15.73
Oakland Athletics,2016-03-04,18.040000915527344,14.350000381469727,11.880000114440918,16.195000648498535,15.85
Los Angeles Dodgers,2016-03-04,23.309999465942383,11.1899995803833,10.130000114440918,17.249999523162842,16.68
San Diego Padres,2016-03-04,19.649999618530273,12.670000076293945,11.699999809265137,16.15999984741211,15.79
Los Angeles Angels of Anaheim,2016-03-04,22.350000381469727,10.920000076293945,11.010000228881836,16.635000228881836,16.17
Houston Astros,2016-03-04,29.100000381469727,10.079999923706055,9.420000076293945,19.59000015258789,18.96
Texas Rangers,2016-03-04,22.3700008392334,5.900000095367432,2.619999885559082,14.135000467300415,12.81
Arizona Diamondbacks,2016-03-04,30.889999389648437,15.130000114440918,-3.1500000953674316,23.009999752044678,21.82
Colorado Rockies,2016-03-04,18.479999542236328,-0.949999988079071,-7.71999979019165,8.764999777078629,6.5
Kansas City Royals,2016-03-04,12.84000015258789,-1,-0.9300000071525574,5.920000076293945,4.18
St. Louis Cardinals,2016-03-04,8.34000015258789,2.0299999713897705,2.440000057220459,5.185000061988831,3.92
Milwaukee Brewers,2016-03-04,0.009999999776482582,-10.319999694824219,-8.859999656677246,-5.154999847523868,-5.16
Chicago White Sox,2016-03-04,0.6000000238418579,-4.920000076293945,-4.900000095367432,-2.1600000262260437,-2.16
Chicago Cubs,2016-03-04,0.7400000095367432,-6.340000152587891,-4.949999809265137,-2.8000000715255737,-2.8
Cleveland Indians,2016-03-04,0.9900000095367432,-4.230000019073486,-4.590000152587891,-1.6200000047683716,-1.62
Pittsburgh Pirates,2016-03-04,2.380000114440918,-6.130000114440918,-5.599999904632568,-1.875,-1.88
Detroit Tigers,2016-03-04,-0.8500000238418579,-4.679999828338623,-6.099999904632568,-2.7649999260902405,-2.77
Cincinnati Reds,2016-03-04,2.3399999141693115,-0.49000000953674316,-0.38999998569488525,0.9249999523162842,0.92
Tampa Bay Rays,2016-03-04,23.739999771118164,15.119999885559082,12.609999656677246,19.429999828338623,19.12
Miami Marlins,2016-03-04,26.760000228881836,19.899999618530273,17.40999984741211,23.329999923706055,23.53
Atlanta Braves,2016-03-04,8.579999923706055,2.8499999046325684,1.8600000143051147,5.7149999141693115,4.34
Washington Nationals,2016-03-04,5.429999828338623,-0.7099999785423279,-5,2.3599999248981476,2.36
New York Mets,2016-03-04,1.9900000095367432,-2.5999999046325684,-10.010000228881836,-0.3049999475479126,-0.31
New York Yankees,2016-03-04,1.9500000476837158,-2.8299999237060547,-10.390000343322754,-0.43999993801116943,-0.44
Philadelphia Phillies,2016-03-04,4.670000076293945,-2.5199999809265137,-8.4399995803833,1.0750000476837158,1.08
Baltimore Orioles,2016-03-04,4.630000114440918,-1.350000023841858,-5.840000152587891,1.64000004529953,1.64
Boston Red Sox,2016-03-04,1.340000033378601,-5.599999904632568,-14.850000381469727,-2.1299999356269836,-2.13
Minnesota Twins,2016-03-05,2.450000047683716,-1.7300000190734863,-2.5799999237060547,0.36000001430511475,0.36
Seattle Mariners,2016-03-05,13.34000015258789,4.53000020980835,6.460000038146973,8.93500018119812,8.09
San Francisco Giants,2016-03-05,17.3700008392334,15,14.550000190734863,16.1850004196167,16.21
Oakland Athletics,2016-03-05,17.719999313354492,14.779999732971191,13.869999885559082,16.249999523162842,16.17
Los Angeles Dodgers,2016-03-05,21.420000076293945,12.119999885559082,10.75,16.769999980926514,16.28
San Diego Padres,2016-03-05,19.290000915527344,13.1899995803833,10.720000267028809,16.240000247955322,15.75
Los Angeles Angels of Anaheim,2016-03-05,20.950000762939453,11.8100004196167,10.680000305175781,16.380000591278076,15.88
Houston Astros,2016-03-05,23.399999618530273,9.5,7.579999923706055,16.449999809265137,15.61
Texas Rangers,2016-03-05,21.030000686645508,6.380000114440918,2.109999895095825,13.705000400543213,12.32
Arizona Diamondbacks,2016-03-05,30.670000076293945,14.510000228881836,-4.360000133514404,22.59000015258789,21.33
Colorado Rockies,2016-03-05,15.770000457763672,1.1399999856948853,-4.829999923706055,8.455000221729279,6.37
Kansas City Royals,2016-03-05,18.260000228881836,-0.6800000071525574,0.33000001311302185,8.79000011086464,7.18
St. Louis Cardinals,2016-03-05,6.400000095367432,0.9100000262260437,-0.5600000023841858,3.6550000607967377,3.66
Milwaukee Brewers,2016-03-05,3.450000047683716,-8.289999961853027,-6.269999980926514,-2.4199999570846558,-2.42
Chicago White Sox,2016-03-05,3.559999942779541,-2.940000057220459,-6.409999847412109,0.309999942779541,0.31
Chicago Cubs,2016-03-05,4,-3.569999933242798,-5.739999771118164,0.21500003337860107,0.22
Cleveland Indians,2016-03-05,0.9900000095367432,-3.5,-5.349999904632568,-1.2549999952316284,-1.26
Pittsburgh Pirates,2016-03-05,1.7899999618530273,-1.2300000190734863,-5.179999828338623,0.2799999713897705,0.28
Detroit Tigers,2016-03-05,2.180000066757202,-3.819999933242798,-6.46999979019165,-0.8199999332427979,-0.82
Cincinnati Reds,2016-03-05,2.880000114440918,-1.4299999475479126,-1.7200000286102295,0.7250000834465027,0.73
Tampa Bay Rays,2016-03-05,23.549999237060547,13.199999809265137,11.270000457763672,18.374999523162842,17.92
Miami Marlins,2016-03-05,28.639999389648437,18.540000915527344,17.1299991607666,23.59000015258789,23.76
Atlanta Braves,2016-03-05,12.079999923706055,0.4699999988079071,1.9299999475479126,6.274999961256981,4.89
Washington Nationals,2016-03-05,5.079999923706055,0.6800000071525574,-3.130000114440918,2.879999965429306,2.88
New York Mets,2016-03-05,4.389999866485596,-1.4800000190734863,-6.789999961853027,1.4549999237060547,1.46
New York Yankees,2016-03-05,4.230000019073486,-1.7599999904632568,-7.090000152587891,1.2350000143051147,1.23
Philadelphia Phillies,2016-03-05,4.360000133514404,-1.8899999856948853,-5.199999809265137,1.2350000739097595,1.23
Baltimore Orioles,2016-03-05,4.25,-0.3799999952316284,-4.460000038146973,1.9350000023841858,1.93
Boston Red Sox,2016-03-05,-0.5400000214576721,-4.71999979019165,-7.070000171661377,-2.6299999058246613,-2.63
Minnesota Twins,2016-03-06,3.619999885559082,-1.3200000524520874,-3.4200000762939453,1.1499999165534973,1.15
Seattle Mariners,2016-03-06,16.93000030517578,10.100000381469727,8.670000076293945,13.515000343322754,12.82
San Francisco Giants,2016-03-06,17.18000030517578,12.850000381469727,12.960000038146973,15.015000343322754,14.86
Oakland Athletics,2016-03-06,16.959999084472656,12.520000457763672,12.229999542236328,14.739999771118164,14.49
Los Angeles Dodgers,2016-03-06,19.299999237060547,13.319999694824219,12.350000381469727,16.309999465942383,16.02
San Diego Padres,2016-03-06,20.329999923706055,14.100000381469727,12.010000228881836,17.21500015258789,16.86
Los Angeles Angels of Anaheim,2016-03-06,19.81999969482422,14.180000305175781,12.039999961853027,17,16.66
Houston Astros,2016-03-06,24.020000457763672,10.1899995803833,10.930000305175781,17.105000019073486,16.63
Texas Rangers,2016-03-06,25.040000915527344,8.850000381469727,7.269999980926514,16.945000648498535,16.08
Arizona Diamondbacks,2016-03-06,26.979999542236328,13.920000076293945,-3.380000114440918,20.449999809265137,19.07
Colorado Rockies,2016-03-06,19.010000228881836,1.909999966621399,-4.340000152587891,10.460000097751617,8.49
Kansas City Royals,2016-03-06,18.920000076293945,2.9000000953674316,-2.1700000762939453,10.910000085830688,9.11
St. Louis Cardinals,2016-03-06,13.390000343322754,-0.8700000047683716,-1,6.260000169277191,4.51
Milwaukee Brewers,2016-03-06,2.8399999141693115,-0.4300000071525574,-3,1.204999953508377,1.21
Chicago White Sox,2016-03-06,4.150000095367432,1.9199999570846558,-1.7799999713897705,3.0350000262260437,3.03
Chicago Cubs,2016-03-06,3.8299999237060547,1.840000033378601,-1.5299999713897705,2.834999978542328,2.83
Cleveland Indians,2016-03-06,3.640000104904175,-2.0799999237060547,-2.569999933242798,0.7800000905990601,0.78
Pittsburgh Pirates,2016-03-06,6.079999923706055,-1.1200000047683716,-2.819999933242798,2.4799999594688416,2.48
Detroit Tigers,2016-03-06,0.6600000262260437,-4.550000190734863,-3.2100000381469727,-1.9450000822544098,-1.94
Cincinnati Reds,2016-03-06,5.21999979019165,1.3200000524520874,0.9399999976158142,3.269999921321869,3.27
Tampa Bay Rays,2016-03-06,21.6299991607666,12.8100004196167,11,17.21999979019165,16.75
Miami Marlins,2016-03-06,25.719999313354492,18.729999542236328,16.739999771118164,22.22499942779541,22.36
Atlanta Braves,2016-03-06,16.90999984741211,1.7100000381469727,1.7000000476837158,9.309999942779541,7.85
Washington Nationals,2016-03-06,6.960000038146973,1.590000033378601,-3.490000009536743,4.275000035762787,4.28
New York Mets,2016-03-06,4.289999961853027,-0.9200000166893005,-10.279999732971191,1.6849999725818634,1.68
New York Yankees,2016-03-06,4.449999809265137,-1.2599999904632568,-10.739999771118164,1.59499990940094,1.59
Philadelphia Phillies,2016-03-06,5.199999809265137,-1.2999999523162842,-7.090000152587891,1.9499999284744263,1.95
Baltimore Orioles,2016-03-06,4.699999809265137,0.4300000071525574,-4.849999904632568,2.564999908208847,2.57
Boston Red Sox,2016-03-06,2.3299999237060547,-3.630000114440918,-11.15999984741211,-0.6500000953674316,-0.65
Minnesota Twins,2016-03-07,14.569999694824219,1.100000023841858,2.2300000190734863,7.834999859333038,6.45
Seattle Mariners,2016-03-07,11.979999542236328,6.760000228881836,5.809999942779541,9.369999885559082,8.42
San Francisco Giants,2016-03-07,15.8100004196167,10.729999542236328,8.039999961853027,13.269999980926514,12.5
Oakland Athletics,2016-03-07,15.8100004196167,10.0600004196167,7.269999980926514,12.9350004196167,12.08
Los Angeles Dodgers,2016-03-07,19.350000381469727,10.279999732971191,8.800000190734863,14.815000057220459,14.12
San Diego Padres,2016-03-07,18.040000915527344,13.430000305175781,9.729999542236328,15.735000610351563,15.13
Los Angeles Angels of Anaheim,2016-03-07,18.829999923706055,11.729999542236328,8.75,15.279999732971191,14.57
Houston Astros,2016-03-07,23.43000030517578,11.6899995803833,13.890000343322754,17.55999994277954,17.44
Texas Rangers,2016-03-07,21.950000762939453,12.949999809265137,11.289999961853027,17.450000286102295,17.01
Arizona Diamondbacks,2016-03-07,26.079999923706055,11.720000267028809,0.33000001311302185,18.90000009536743,17.6
Colorado Rockies,2016-03-07,20.1200008392334,2.5,-3.4600000381469727,11.3100004196167,9.43
Kansas City Royals,2016-03-07,23.149999618530273,8.210000038146973,4.380000114440918,15.679999828338623,14.53
St. Louis Cardinals,2016-03-07,15.90999984741211,2.369999885559082,1.6699999570846558,9.139999866485596,7.67
Milwaukee Brewers,2016-03-07,9.40999984741211,0.36000001430511475,-0.23999999463558197,4.884999930858612,3.25
Chicago White Sox,2016-03-07,11.0600004196167,2.5399999618530273,0.4000000059604645,6.800000190734863,5.21
Chicago Cubs,2016-03-07,10.869999885559082,2.680000066757202,1.0099999904632568,6.774999976158142,5.25
Cleveland Indians,2016-03-07,6.260000228881836,-0.5400000214576721,-2.0899999141693115,2.860000103712082,2.86
Pittsburgh Pirates,2016-03-07,5.159999847412109,-1.5,-2.180000066757202,1.8299999237060547,1.83
Detroit Tigers,2016-03-07,3.9700000286102295,-2.5999999046325684,-1.7000000476837158,0.6850000619888306,0.68
Cincinnati Reds,2016-03-07,11.119999885559082,2.7699999809265137,0.699999988079071,6.944999933242798,5.39
Tampa Bay Rays,2016-03-07,23.510000228881836,13.600000381469727,7.960000038146973,18.55500030517578,17.78
Miami Marlins,2016-03-07,25.739999771118164,19.459999084472656,11.40999984741211,22.59999942779541,22.2
Atlanta Braves,2016-03-07,19.110000610351563,3.319999933242798,-0.09000000357627869,11.21500027179718,9.59
Washington Nationals,2016-03-07,10.59000015258789,0.8600000143051147,-0.6600000262260437,5.725000083446503,4.02
New York Mets,2016-03-07,6.829999923706055,1.0299999713897705,-6.610000133514404,3.9299999475479126,3.93
New York Yankees,2016-03-07,6.769999980926514,0.6600000262260437,-6.769999980926514,3.7150000035762787,3.72
Philadelphia Phillies,2016-03-07,7.329999923706055,-0.14000000059604645,-4.429999828338623,3.594999961555004,3.59
Baltimore Orioles,2016-03-07,8.15999984741211,0.9100000262260437,-1.3200000524520874,4.5349999368190765,2.77
Boston Red Sox,2016-03-07,5.849999904632568,-2.390000104904175,-9.109999656677246,1.7299998998641968,1.73
Minnesota Twins,2016-03-08,17.399999618530273,5.710000038146973,7.670000076293945,11.554999828338623,10.78
Seattle Mariners,2016-03-08,10.680000305175781,4.559999942779541,4.5,7.620000123977661,6.55
San Francisco Giants,2016-03-08,13.609999656677246,9.15999984741211,7.050000190734863,11.384999752044678,10.53
Oakland Athletics,2016-03-08,13.670000076293945,8.069999694824219,6.260000228881836,10.869999885559082,9.93
Los Angeles Dodgers,2016-03-08,15.739999771118164,7.800000190734863,5.320000171661377,11.769999980926514,10.7
San Diego Padres,2016-03-08,15.020000457763672,8.529999732971191,6.800000190734863,11.775000095367432,10.89
Los Angeles Angels of Anaheim,2016-03-08,14.630000114440918,7.039999961853027,5.590000152587891,10.835000038146973,9.81
Houston Astros,2016-03-08,23.84000015258789,18.18000030517578,17.15999984741211,21.010000228881836,21.22
Texas Rangers,2016-03-08,22.530000686645508,17.110000610351563,15.229999542236328,19.820000648498535,19.82
Arizona Diamondbacks,2016-03-08,21.170000076293945,10.920000076293945,-1.5399999618530273,16.045000076293945,14.49
Colorado Rockies,2016-03-08,13.800000190734863,-2.1500000953674316,-1.3600000143051147,5.825000047683716,4.04
Kansas City Royals,2016-03-08,21.229999542236328,15.779999732971191,11.930000305175781,18.50499963760376,18.13
St. Louis Cardinals,2016-03-08,23.260000228881836,13.800000190734863,7.989999771118164,18.53000020980835,17.75
Milwaukee Brewers,2016-03-08,18.829999923706055,7.360000133514404,6.559999942779541,13.09500002861023,12.15
Chicago White Sox,2016-03-08,16.59000015258789,10.149999618530273,6.429999828338623,13.369999885559082,12.41
Chicago Cubs,2016-03-08,17.059999465942383,10.5600004196167,7.340000152587891,13.809999942779541,12.95
Cleveland Indians,2016-03-08,18.8799991607666,7.340000152587891,2.359999895095825,13.109999656677246,11.74
Pittsburgh Pirates,2016-03-08,17.93000030517578,-0.7200000286102295,0.05999999865889549,8.605000138282776,6.97
Detroit Tigers,2016-03-08,17.459999084472656,4.420000076293945,4.199999809265137,10.9399995803833,9.74
Cincinnati Reds,2016-03-08,18.149999618530273,6.25,2.2300000190734863,12.199999809265137,10.8
Tampa Bay Rays,2016-03-08,25.030000686645508,15.350000381469727,12.329999923706055,20.190000534057617,19.85
Miami Marlins,2016-03-08,23.899999618530273,20.899999618530273,11.4399995803833,22.399999618530273,22
Atlanta Braves,2016-03-08,20.81999969482422,5.199999809265137,4.710000038146973,13.009999752044678,11.87
Washington Nationals,2016-03-08,18.809999465942383,3.950000047683716,2.6600000858306885,11.37999975681305,10.02
New York Mets,2016-03-08,14.539999961853027,3.6700000762939453,1.0299999713897705,9.105000019073486,7.57
New York Yankees,2016-03-08,15.550000190734863,3.240000009536743,0.8700000047683716,9.395000100135803,7.84
Philadelphia Phillies,2016-03-08,16.440000534057617,1.7400000095367432,1.7699999809265137,9.09000027179718,7.63
Baltimore Orioles,2016-03-08,17.729999542236328,3.0899999141693115,1.350000023841858,10.40999972820282,8.91
Boston Red Sox,2016-03-08,10.640000343322754,-0.10999999940395355,-1.7100000381469727,5.2650001719594,3.44
Minnesota Twins,2016-03-09,21.170000076293945,2.0399999618530273,5.809999942779541,11.605000019073486,10.59
Seattle Mariners,2016-03-09,11.239999771118164,4.389999866485596,3.450000047683716,7.81499981880188,6.59
San Francisco Giants,2016-03-09,13.8100004196167,8.199999809265137,6.650000095367432,11.005000114440918,10.11
Oakland Athletics,2016-03-09,13.979999542236328,6.260000228881836,5.940000057220459,10.119999885559082,9.16
Los Angeles Dodgers,2016-03-09,21.8799991607666,8.890000343322754,4.25,15.384999752044678,14.22
San Diego Padres,2016-03-09,17.809999465942383,7.809999942779541,7.590000152587891,12.809999704360962,12
Los Angeles Angels of Anaheim,2016-03-09,20.719999313354492,6.179999828338623,5.940000057220459,13.449999570846558,12.44
Houston Astros,2016-03-09,22.860000610351563,20.670000076293945,20.1200008392334,21.765000343322754,22.36
Texas Rangers,2016-03-09,20.520000457763672,12.880000114440918,14.420000076293945,16.700000286102295,16.68
Arizona Diamondbacks,2016-03-09,22.229999542236328,10.130000114440918,-1.4900000095367432,16.179999828338623,14.64
Colorado Rockies,2016-03-09,10.84000015258789,-2.990000009536743,-3.759999990463257,3.9250000715255737,3.93
Kansas City Royals,2016-03-09,20.079999923706055,11.109999656677246,12.0600004196167,15.59499979019165,15.29
St. Louis Cardinals,2016-03-09,22.65999984741211,15.170000076293945,12.149999618530273,18.914999961853027,18.56
Milwaukee Brewers,2016-03-09,21.670000076293945,13.069999694824219,10.880000114440918,17.369999885559082,16.88
Chicago White Sox,2016-03-09,21.700000762939453,14.979999542236328,10.529999732971191,18.34000015258789,17.81
Chicago Cubs,2016-03-09,21.530000686645508,15.09000015258789,11.399999618530273,18.3100004196167,17.88
Cleveland Indians,2016-03-09,23.510000228881836,12.489999771118164,4.369999885559082,18,16.92
Pittsburgh Pirates,2016-03-09,20.93000030517578,5.340000152587891,3.819999933242798,13.135000228881836,11.9
Detroit Tigers,2016-03-09,21.09000015258789,10.319999694824219,7.21999979019165,15.704999923706055,14.83
Cincinnati Reds,2016-03-09,23.75,10.300000190734863,5.860000133514404,17.02500009536743,16.04
Tampa Bay Rays,2016-03-09,25.6299991607666,17.280000686645508,14.130000114440918,21.454999923706055,21.31
Miami Marlins,2016-03-09,25.43000030517578,21.940000534057617,13.170000076293945,23.6850004196167,23.46
Atlanta Braves,2016-03-09,23.020000457763672,8.479999542236328,9.609999656677246,15.75,15.13
Washington Nationals,2016-03-09,25.940000534057617,7.300000190734863,3.3499999046325684,16.62000036239624,15.42
New York Mets,2016-03-09,17.030000686645508,5.349999904632568,3.0799999237060547,11.190000295639038,9.87
New York Yankees,2016-03-09,17.780000686645508,5.559999942779541,3.0399999618530273,11.670000314712524,10.35
Philadelphia Phillies,2016-03-09,23.3799991607666,5.320000171661377,1.4199999570846558,14.34999966621399,12.93
Baltimore Orioles,2016-03-09,24.489999771118164,7.170000076293945,1.7699999809265137,15.829999923706055,14.48
Boston Red Sox,2016-03-09,11.890000343322754,3.9100000858306885,1.6399999856948853,7.900000214576721,6.44
Minnesota Twins,2016-03-10,5.199999809265137,1.100000023841858,1.350000023841858,3.1499999165534973,3.15
Seattle Mariners,2016-03-10,12.140000343322754,6.260000228881836,6.71999979019165,9.200000286102295,8.39
San Francisco Giants,2016-03-10,17.1200008392334,11.460000038146973,12.079999923706055,14.290000438690186,14.04
Oakland Athletics,2016-03-10,17.100000381469727,11.109999656677246,11.399999618530273,14.105000019073486,13.76
Los Angeles Dodgers,2016-03-10,23.549999237060547,11.109999656677246,8.9399995803833,17.329999446868896,16.63
San Diego Padres,2016-03-10,20.5,10.359999656677246,9.829999923706055,15.429999828338623,14.84
Los Angeles Angels of Anaheim,2016-03-10,22.280000686645508,10.170000076293945,9.369999885559082,16.225000381469727,15.58
Houston Astros,2016-03-10,23.329999923706055,17.90999984741211,18.06999969482422,20.619999885559082,20.97
Texas Rangers,2016-03-10,16.010000228881836,14.039999961853027,13.25,15.025000095367432,14.92
Arizona Diamondbacks,2016-03-10,25.979999542236328,10.5,-3.630000114440918,18.239999771118164,16.7
Colorado Rockies,2016-03-10,15.029999732971191,-2.7899999618530273,-5.690000057220459,6.119999885559082,3.91
Kansas City Royals,2016-03-10,16.8799991607666,8.369999885559082,6.340000152587891,12.624999523162842,11.66
St. Louis Cardinals,2016-03-10,19.329999923706055,10.600000381469727,13.109999656677246,14.96500015258789,14.84
Milwaukee Brewers,2016-03-10,18.399999618530273,5.639999866485596,6.409999847412109,12.019999742507935,11.08
Chicago White Sox,2016-03-10,18.459999084472656,7.789999961853027,9.25,13.124999523162842,12.51
Chicago Cubs,2016-03-10,17.93000030517578,7.480000019073486,9.359999656677246,12.705000162124634,12.13
Cleveland Indians,2016-03-10,22.989999771118164,11.5,10.119999885559082,17.244999885559082,16.67
Pittsburgh Pirates,2016-03-10,23.06999969482422,6.46999979019165,6.71999979019165,14.769999742507935,13.84
Detroit Tigers,2016-03-10,21.040000915527344,12.9399995803833,11.15999984741211,16.990000247955322,16.54
Cincinnati Reds,2016-03-10,21.479999542236328,11.829999923706055,11.789999961853027,16.65499973297119,16.29
Tampa Bay Rays,2016-03-10,26.479999542236328,18.969999313354492,15.210000038146973,22.72499942779541,22.69
Miami Marlins,2016-03-10,25.969999313354492,22.270000457763672,15.9399995803833,24.119999885559082,24.17
Atlanta Braves,2016-03-10,24.09000015258789,12.4399995803833,11.600000381469727,18.264999866485596,17.85
Washington Nationals,2016-03-10,27.549999237060547,9.75,6.920000076293945,18.649999618530273,17.79
New York Mets,2016-03-10,22.530000686645508,7.789999961853027,5.53000020980835,15.160000324249268,14.11
New York Yankees,2016-03-10,24.209999084472656,8.079999923706055,5.329999923706055,16.144999504089355,15.09
Philadelphia Phillies,2016-03-10,27.450000762939453,9.520000457763672,5.639999866485596,18.485000610351562,17.51
Baltimore Orioles,2016-03-10,25.5,9.800000190734863,6.71999979019165,17.65000009536743,16.75
Boston Red Sox,2016-03-10,25.059999465942383,9.319999694824219,5.150000095367432,17.1899995803833,16.14
Minnesota Twins,2016-03-11,8.350000381469727,-2.7300000190734863,-1.7899999618530273,2.81000018119812,2.81
Seattle Mariners,2016-03-11,12.289999961853027,3.559999942779541,4.639999866485596,7.924999952316284,6.86
San Francisco Giants,2016-03-11,17.049999237060547,13.9399995803833,12.430000305175781,15.494999408721924,15.24
Oakland Athletics,2016-03-11,18.079999923706055,13.699999809265137,11.460000038146973,15.889999866485596,15.5
Los Angeles Dodgers,2016-03-11,25.020000457763672,11.609999656677246,9.979999542236328,18.31500005722046,17.73
San Diego Padres,2016-03-11,21.09000015258789,12.220000267028809,12.699999809265137,16.65500020980835,16.4
Los Angeles Angels of Anaheim,2016-03-11,24.010000228881836,11.220000267028809,10.960000038146973,17.615000247955322,17.14
Houston Astros,2016-03-11,23.440000534057617,18,17.979999542236328,20.72000026702881,21.05
Texas Rangers,2016-03-11,16.540000915527344,14.369999885559082,14.039999961853027,15.455000400543213,15.44
Arizona Diamondbacks,2016-03-11,29.020000457763672,12.279999732971191,-4.710000038146973,20.65000009536743,19.23
Colorado Rockies,2016-03-11,20.40999984741211,-1.4600000381469727,-5.409999847412109,9.474999904632568,7.38
Kansas City Royals,2016-03-11,19.34000015258789,5.389999866485596,4.699999809265137,12.365000009536743,11.22
St. Louis Cardinals,2016-03-11,11.9399995803833,4.820000171661377,6.050000190734863,8.379999876022339,7.5
Milwaukee Brewers,2016-03-11,9.520000457763672,-1.2599999904632568,0.7699999809265137,4.1300002336502075,4.13
Chicago White Sox,2016-03-11,9.970000267028809,2.5899999141693115,2.009999990463257,6.28000009059906,4.9
Chicago Cubs,2016-03-11,9.800000190734863,1.7799999713897705,2.309999942779541,5.790000081062317,4.48
Cleveland Indians,2016-03-11,16.940000534057617,2.8399999141693115,7.199999809265137,9.890000224113464,9.11
Pittsburgh Pirates,2016-03-11,17.280000686645508,7.420000076293945,10.369999885559082,12.350000381469727,11.93
Detroit Tigers,2016-03-11,14.270000457763672,3.9200000762939453,6.079999923706055,9.095000267028809,8.19
Cincinnati Reds,2016-03-11,17.670000076293945,9.319999694824219,12.140000343322754,13.494999885559082,13.29
Tampa Bay Rays,2016-03-11,27.950000762939453,19.549999237060547,16.90999984741211,23.75,23.89
Miami Marlins,2016-03-11,26.469999313354492,22.25,17.3700008392334,24.359999656677246,24.55
Atlanta Braves,2016-03-11,25.389999389648438,15.479999542236328,14,20.434999465942383,20.27
Washington Nationals,2016-03-11,26.18000030517578,15.970000267028809,11.6899995803833,21.075000286102295,20.68
