"","start_speed","pitch_type","inning_side","inning","event","pitcher_name","y","m","d","team_name","tmax","tmin","tdmean","tmean","heat_index","rh","type","home","away"
"1234",92.9,"FF","bottom",1,"Single","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1235",93.4,"FF","bottom",1,"Single","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"X","tex","hou"
"1236",92.6,"FF","bottom",1,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1237",93.4,"FF","bottom",1,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1238",94.2,"FF","bottom",1,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1239",93.3,"FF","bottom",1,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1240",93.9,"FF","bottom",1,"Single","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1241",95.2,"FF","bottom",1,"Single","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1242",95.8,"FF","bottom",1,"Pop Out","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1243",96,"FF","bottom",1,"Pop Out","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1244",96.9,"FF","bottom",1,"Pop Out","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"X","tex","hou"
"1245",92.6,"FF","top",2,"Groundout","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1246",92.3,"FF","top",2,"Groundout","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1247",93.6,"FF","top",2,"Flyout","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1248",92.7,"FF","top",2,"Flyout","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"X","tex","hou"
"1249",93.8,"FF","top",2,"Groundout","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1250",92.9,"FF","bottom",2,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1251",95.2,"FF","bottom",2,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1252",94.3,"FF","bottom",2,"Home Run","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1253",95,"FF","bottom",2,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1254",96,"FF","bottom",2,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1255",95.4,"FF","bottom",2,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1256",94.7,"FF","bottom",2,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1257",94.7,"FF","bottom",2,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1258",96.3,"FF","bottom",2,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1259",96.4,"FF","bottom",2,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1260",92.8,"FF","top",3,"Pop Out","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1261",93.2,"FF","top",3,"Groundout","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1262",91.5,"FF","top",3,"Groundout","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"X","tex","hou"
"1263",93.9,"FF","top",3,"Double","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1264",93.5,"FF","top",3,"Double","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1265",92.8,"FF","top",3,"Groundout","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1266",93.8,"FF","bottom",3,"Flyout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1267",94.2,"FF","bottom",3,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1268",95.3,"FF","bottom",3,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1269",95.9,"FF","bottom",3,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1270",96.4,"FF","bottom",3,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1271",94.3,"FF","bottom",3,"Single","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1272",95.3,"FF","bottom",3,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1273",95.5,"FF","bottom",3,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1274",95.1,"FF","bottom",3,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1275",92.9,"FF","top",4,"Walk","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1276",92.7,"FF","top",4,"Walk","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1277",94.3,"FF","top",4,"Walk","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1278",92.9,"FF","top",4,"Strikeout","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1279",93.8,"FF","top",4,"Single","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1280",93.6,"FF","top",4,"Single","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1281",93.1,"FF","bottom",4,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1282",94.4,"FF","bottom",4,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1283",96.2,"FF","bottom",4,"Flyout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1284",96.7,"FF","bottom",4,"Flyout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"X","tex","hou"
"1285",96,"FF","bottom",4,"Single","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1286",95.5,"FF","bottom",4,"Single","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"X","tex","hou"
"1287",90.5,"FF","top",5,"Groundout","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1288",93.4,"FF","top",5,"Groundout","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"X","tex","hou"
"1289",94,"FF","top",5,"Home Run","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1290",93.1,"FF","top",5,"Flyout","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1291",91.8,"FF","top",5,"Flyout","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1292",92.9,"FF","bottom",5,"Home Run","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1293",94.2,"FF","bottom",5,"Home Run","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1294",94.2,"FF","bottom",5,"Home Run","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1295",95.3,"FF","bottom",5,"Home Run","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1296",96.1,"FF","bottom",5,"Home Run","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1297",96.3,"FF","bottom",5,"Home Run","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"X","tex","hou"
"1298",95.8,"FF","bottom",5,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1299",96,"FF","bottom",5,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1300",95.6,"FF","bottom",5,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1301",95.8,"FF","bottom",5,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1302",96.8,"FF","bottom",5,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1303",96.2,"FF","bottom",5,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1304",96.4,"FF","bottom",5,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1305",95.9,"FF","bottom",5,"Flyout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1306",92.2,"FF","top",6,"Single","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1307",91.4,"FF","top",6,"Single","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"X","tex","hou"
"1308",91.5,"FF","top",6,"Single","Nicholas Martinez","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1309",94.4,"FF","top",6,"Walk","Tony Barnette","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1310",93.7,"FF","top",6,"Walk","Tony Barnette","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1311",93.1,"FF","top",6,"Walk","Tony Barnette","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1312",94.2,"FF","top",6,"Walk","Tony Barnette","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1313",94.7,"FF","top",6,"Single","Tony Barnette","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"X","tex","hou"
"1314",93.8,"FF","top",6,"Fielders Choice Out","Tony Barnette","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1315",94.6,"FF","top",6,"Fielders Choice Out","Tony Barnette","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1316",94.6,"FF","top",6,"Fielders Choice Out","Tony Barnette","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1317",88.7,"FF","top",6,"Lineout","Austin Bibens-Dirkx","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1318",89.7,"FF","top",6,"Lineout","Austin Bibens-Dirkx","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1319",89.3,"FF","top",6,"Field Error","Austin Bibens-Dirkx","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1320",90.7,"FF","top",6,"Field Error","Austin Bibens-Dirkx","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1321",90.8,"FF","top",6,"Field Error","Austin Bibens-Dirkx","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1322",89.3,"FF","top",6,"Groundout","Austin Bibens-Dirkx","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1323",90.4,"FF","top",6,"Groundout","Austin Bibens-Dirkx","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1324",89.6,"FF","top",6,"Groundout","Austin Bibens-Dirkx","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1325",93.7,"FF","bottom",6,"Flyout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1326",93.8,"FF","bottom",6,"Flyout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"X","tex","hou"
"1327",96,"FF","bottom",6,"Flyout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1328",95.5,"FF","bottom",6,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1329",94.5,"FF","bottom",6,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1330",97,"FF","bottom",6,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1331",96.5,"FF","bottom",6,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1332",97.2,"FF","bottom",6,"Strikeout","Justin Verlander","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1333",91,"FF","top",7,"Single","Austin Bibens-Dirkx","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1334",91.9,"FF","top",7,"Single","Austin Bibens-Dirkx","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"X","tex","hou"
"1335",90.3,"FF","top",7,"Pop Out","Austin Bibens-Dirkx","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1336",89.4,"FF","top",7,"Pop Out","Austin Bibens-Dirkx","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1337",90.8,"FF","top",7,"Double","Austin Bibens-Dirkx","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"X","tex","hou"
"1338",90.6,"FF","top",7,"Strikeout","Austin Bibens-Dirkx","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1339",95.8,"FF","top",8,"Strikeout","Keone Kela","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1340",94.9,"FF","top",8,"Strikeout","Keone Kela","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1341",96.1,"FF","top",8,"Strikeout","Keone Kela","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1342",96.6,"FF","top",8,"Strikeout","Keone Kela","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1343",96.3,"FF","top",8,"Groundout","Keone Kela","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1344",96.2,"FF","top",8,"Groundout","Keone Kela","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1345",96.3,"FF","top",8,"Groundout","Keone Kela","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"X","tex","hou"
"1346",96.7,"FF","top",8,"Pop Out","Keone Kela","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"S","tex","hou"
"1347",97,"FF","top",8,"Pop Out","Keone Kela","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"B","tex","hou"
"1348",96.2,"FF","top",8,"Pop Out","Keone Kela","2017","09","27","Texas Rangers",31.7040004730225,23.5319995880127,19.3309993743896,27.6180000305176,28.96,60.6707968014797,"X","tex","hou"
"1349",91.8,"FF","top",1,"Single","Miguel Gonzalez","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"S","tex","oak"
"1350",91.3,"FF","bottom",1,"Flyout","Sean Manaea","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"X","tex","oak"
"1351",90.6,"FF","bottom",1,"Lineout","Sean Manaea","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"S","tex","oak"
"1352",92.1,"FF","bottom",1,"Lineout","Sean Manaea","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"S","tex","oak"
"1353",92.4,"FF","bottom",1,"Lineout","Sean Manaea","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"B","tex","oak"
"1354",92.7,"FF","bottom",1,"Lineout","Sean Manaea","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"B","tex","oak"
"1355",91.9,"FF","bottom",1,"Lineout","Sean Manaea","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"X","tex","oak"
"1356",92,"FF","bottom",1,"Single","Sean Manaea","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"B","tex","oak"
"1357",92.2,"FF","bottom",1,"Single","Sean Manaea","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"S","tex","oak"
"1358",92,"FF","bottom",1,"Single","Sean Manaea","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"X","tex","oak"
"1359",91.8,"FF","bottom",1,"Single","Sean Manaea","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"B","tex","oak"
"1360",91.1,"FF","bottom",1,"Single","Sean Manaea","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"X","tex","oak"
"1361",91.7,"FF","bottom",1,"Hit By Pitch","Sean Manaea","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"B","tex","oak"
"1362",90.9,"FF","top",2,"Groundout","Miguel Gonzalez","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"S","tex","oak"
"1363",92.4,"FF","top",2,"Walk","Miguel Gonzalez","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"B","tex","oak"
"1364",92.2,"FF","top",2,"Strikeout","Miguel Gonzalez","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"S","tex","oak"
"1365",92.4,"FF","top",2,"Strikeout","Miguel Gonzalez","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"B","tex","oak"
"1366",92.4,"FF","top",2,"Groundout","Miguel Gonzalez","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"S","tex","oak"
"1367",89.9,"FF","bottom",2,"Strikeout","Sean Manaea","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"B","tex","oak"
"1368",90.9,"FF","bottom",2,"Strikeout","Sean Manaea","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"S","tex","oak"
"1369",91.4,"FF","bottom",2,"Strikeout","Sean Manaea","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"B","tex","oak"
"1370",89.8,"FF","bottom",2,"Strikeout","Sean Manaea","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"S","tex","oak"
"1371",92.5,"FF","bottom",2,"Strikeout","Sean Manaea","2017","09","28","Texas Rangers",31.306999206543,20.6350002288818,19.8190002441406,25.9709997177124,27.22,68.9301886136568,"S","tex","oak"
